,type,season,review,price,brand,link
캐시미어 100% 머플러 솔리드 그레이,muffler,spring_autumn,"캐시미어 100%로 부드럽고 고급스러운 터치감을 제공, 일상적으로 착용하기 좋습니다.","99,000원",토마스 베일리,https://www.musinsa.com/products/2319039
LOGO JACQUARD FUR MUFFLER-BLACK,muffler,spring_autumn,부드러운 털과 자카드 로고가 세련된 분위기를 더해줍니다.,"49,000원",이미스,https://www.musinsa.com/products/4578122
베이비 알파카 100% 머플러 그레이 MU059,muffler,spring_autumn,따뜻하고 고급스러운 베이비 알파카 소재로 피부에 자극 없이 착용할 수 있습니다.,"69,000원",토마스 베일리,https://www.musinsa.com/products/4538797
COLOR MIX MUFFLER_RED,muffler,spring_autumn,다양한 색감이 돋보여 개성 있는 스타일링을 완성할 수 있습니다.,"89,000원",오버듀플레어,https://www.musinsa.com/products/4520417
캐시미어 혼방 스트라이프 머플러  아이보리,muffler,spring_autumn,클래식한 스트라이프 디자인으로 다양한 코디에 매치할 수 있는 아이템입니다.,"39,900원",에잇세컨즈,https://www.musinsa.com/products/4512404
밍크 에코 퍼 머플러 털목도리 AMS105,muffler,spring_autumn,부드럽고 따뜻한 에코 퍼 소재로 겨울철 포근하게 착용할 수 있습니다.,"9,900원",오엠티,https://www.musinsa.com/products/4285406
COLOR BLOCK KNIT MUFFLER IN BEIGE,muffler,spring_autumn,"색상 블록 디자인이 모던한 느낌을 주며, 편안한 착용감을 제공합니다.","58,000원",마뗑킴,https://www.musinsa.com/products/3880121
Margaret Ribbed Muffler,muffler,spring_autumn,간결한 리브 패턴으로 어디에나 매치할 수 있는 머플러입니다.,"79,000원",시엔느,https://www.musinsa.com/products/3733162
울블렌드 머플러,muffler,spring_autumn,울 혼합 소재로 겨울철에 실용적이며 따뜻한 착용감을 줍니다.,"39,000원",하우스,https://www.musinsa.com/products/3716471
클래식 체크 울 머플러 / BLUE,muffler,spring_autumn,"클래식한 체크 패턴이 돋보이며, 겨울 스타일을 완성해줍니다.","49,000원",프롬아를,https://www.musinsa.com/products/3642354
블랙 멜란지 캐시미어 머플러,muffler,spring_autumn,블랙 멜란지 컬러로 어떤 룩에도 쉽게 어울려 실용적입니다.,"198,000원",헤지스 맨 액세서리,https://www.musinsa.com/products/3638509
Duguay Unie  HSJU2332946-001,muffler,spring_autumn,고급스러운 디자인으로 겨울철 외출 시 우아함을 더할 수 있습니다.,"89,000원",세인트제임스,https://www.musinsa.com/products/3632805
COLORED CHECK MUFFLER_GREY,muffler,spring_autumn,다양한 색상의 체크 패턴이 스타일리시하며 따뜻한 착용감을 제공합니다.,"49,000원",핑크파인애플,https://www.musinsa.com/products/2947438
유니섹스 데이 클래식 체크 머플러 브라운,muffler,spring_autumn,남녀 공용으로 활용 가능하며 클래식한 체크 패턴이 매력적입니다.,"29,000원",에이본,https://www.musinsa.com/products/2849593
울100 그레이 머플러 _ Wool 100 Gray Muffler,muffler,spring_autumn,100% 울 소재로 따뜻하고 편안한 착용감을 제공합니다.,"45,000원",데미지니모닉,https://www.musinsa.com/products/1679930
투톤믹스 울머플러,muffler,spring_autumn,두 가지 색상이 믹스되어 있어 겨울철 룩에 포인트를 줄 수 있습니다.,"32,000원",제이반스 클래식,https://www.musinsa.com/products/913596
캐시미어 블렌드 울 머플러 솔리드 그레이,muffler,spring_autumn,고급스러운 캐시미어 블렌드로 부드럽고 따뜻하며 실용적입니다.,"59,000원",토마스 베일리,https://www.musinsa.com/products/897337
캐시미어 블렌드 머플러_RMAME4VR01,muffler,spring_autumn,캐시미어 혼합 소재로 우아하면서도 편안한 착용감을 제공합니다.,"29,900원",로엠,https://www.musinsa.com/products/4602777
Tartan Cashmere100 Muffler,muffler,spring_autumn,타탄 체크와 캐시미어 100%로 고급스러우면서 따뜻한 스타일을 완성합니다.,"158,000원",시엔느,https://www.musinsa.com/products/4571398
베이비 알파카 100% 머플러 블랙 MU056,muffler,spring_autumn,부드러운 베이비 알파카 소재로 피부에 자극 없이 따뜻하게 착용할 수 있습니다.,"69,000원",토마스 베일리,https://www.musinsa.com/products/4538803
캐시미어 솔리드 니트 머플러  블랙,muffler,spring_autumn,"부드럽고 따뜻한 캐시미어 소재로, 기본 블랙 컬러가 어떤 스타일에도 잘 어울려 데일리 아이템으로 적합합니다.","34,900원",에잇세컨즈,https://www.musinsa.com/products/4524171
블루 체크 머플러  블루,muffler,spring_autumn,"세련된 체크 패턴과 차분한 블루 색상이 돋보이는 머플러로, 겨울 코디에 포인트를 줄 수 있습니다.","44,900원",에잇세컨즈,https://www.musinsa.com/products/4518234
SAVOYE 캐시미어 블렌디드 머플러 LIGHT GRAY,muffler,spring_autumn,"가벼운 그레이 톤으로 다양한 의상과 매치가 가능하며, 고급스러운 캐시미어 블렌드 소재가 따뜻함을 제공합니다.","69,000원",247시리즈,https://www.musinsa.com/products/4478856
Voyager Cashmere Muffler,muffler,spring_autumn,여행이나 외출 시 유용한 컴팩트한 크기와 캐시미어 혼합 소재로 한층 더 편안하고 따뜻합니다.,"186,000원",어나더 오피스,https://www.musinsa.com/products/4405240
Big MaMa Muffler_OL,muffler,spring_autumn,"심플하고 넉넉한 사이즈로 다양한 스타일링이 가능하고, 부드럽고 따뜻해 일상에서 자주 활용하기 좋습니다.","39,000원",러브미몬스터,https://www.musinsa.com/products/3746424
MANO GLOVES & CUELLO MUFFLER SET,muffler,spring_autumn,"장갑과 머플러 세트로, 추운 날씨에도 손과 목을 동시에 보호해 주어 실용적인 아이템입니다.","102,000원",이터널유,https://www.musinsa.com/products/3736549
FLUFFY KNIT MUFFLER_BLACK,muffler,spring_autumn,"푹신한 니트 질감이 매력적인 블랙 머플러로, 따뜻하면서도 스타일리시한 느낌을 연출할 수 있습니다.","29,000원",핑크파인애플,https://www.musinsa.com/products/3643843
PLANET E - 007 : CRTS 심볼 울 머플러 그레이,muffler,spring_autumn,"독특한 심볼 디자인이 특징이며, 울 소재로 보온성도 뛰어나며 스타일리시한 요소를 추가해 줍니다.","52,000원",크레이터스,https://www.musinsa.com/products/3613979
더블페이스 울100 롱테슬 머플러,muffler,spring_autumn,"긴 테슬이 포인트인 울 100% 머플러로, 클래식하면서도 멋스러운 겨울 코디에 적합합니다.","35,000원",제이반스 클래식,https://www.musinsa.com/products/3612960
스트라이프 머플러_레드,muffler,spring_autumn,레드와 블랙 스트라이프 패턴으로 따뜻하면서도 세련된 느낌을 주는 머플러입니다.,"32,000원",일구구일,https://www.musinsa.com/products/2995490
MW147 Wool 100 Royal muffler lemon,muffler,spring_autumn,"상큼한 레몬 컬러가 돋보이는 울 100% 머플러로, 겨울철에 활기찬 분위기를 더해 줍니다.","35,000원",에이본,https://www.musinsa.com/products/2223137
에이자수 솔리드 머플러 아이보리,muffler,spring_autumn,"심플한 아이보리 컬러와 고급스러운 자수 디테일이 세련된 느낌을 주며, 어떤 옷과도 잘 어울립니다.","30,000원",에이본,https://www.musinsa.com/products/1716106
캐시미어 100% 머플러 헤링본 베이지,muffler,spring_autumn,부드러운 캐시미어와 고급스러운 헤링본 패턴이 잘 어울려 따뜻하면서도 우아한 스타일을 완성합니다.,"99,000원",토마스 베일리,https://www.musinsa.com/products/1170482
솔리드 울 100% 머플러,muffler,spring_autumn,"심플하면서도 울 100%로 보온성이 뛰어난 아이템으로, 겨울철 데일리 머플러로 완벽합니다.","46,000원",베르드누아,https://www.musinsa.com/products/4615699
Wool Muffler,muffler,spring_autumn,"고급스러운 울 소재로 따뜻함을 제공하며, 어떤 스타일에도 자연스럽게 매치할 수 있는 유용한 머플러입니다.","49,000원",애프터눈라이브,https://www.musinsa.com/products/4550191
울 니트 무드 체크 머플러 2color,muffler,spring_autumn,"체크 패턴과 니트 소재로 포근하며, 두 가지 색상이 어떤 코디에도 쉽게 어울려 활용도가 높습니다.","12,900원",봉글리,https://www.musinsa.com/products/4495968
N243AAC020 코지 머플러 & 장갑 세트 IVORY,muffler,spring_autumn,"아이보리 컬러로 차분하면서도 따뜻한 느낌을 주며, 세트로 구성되어 더욱 실용적입니다.","79,000원",내셔널지오그래픽,https://www.musinsa.com/products/4480890
덤블 라독 리버시블 패딩 머플러,muffler,spring_autumn,"리버시블 디자인으로 양면으로 활용 가능하며, 따뜻하고 실용적인 겨울 아이템입니다.","49,000원",라이프워크,https://www.musinsa.com/products/4478425
COLOR BLOCK KNIT MUFFLER IN PINK,muffler,spring_autumn,"핑크 색상과 블록 패턴이 돋보이며, 스타일리시하면서도 따뜻함을 느낄 수 있는 머플러입니다.","58,000원",마뗑킴,https://www.musinsa.com/products/3880119
RA 울 니트 후드 머플러,muffler,spring_autumn,후드 디자인과 울 니트 소재로 편안함과 스타일을 동시에 갖춘 머플러입니다.  주라 플레인,"76,000원",라클레르,https://www.musinsa.com/products/3724581
주라 플레인,muffler,spring_autumn,"간결한 디자인과 부드러운 소재로 일상에서 쉽게 착용할 수 있으며, 고급스러운 느낌을 줍니다.","160,000원",베그앤코,https://www.musinsa.com/products/3718899
NAT cashmere petit muffler hello cat green,muffler,spring_autumn,귀여운 고양이 자수 디테일과 캐시미어 소재가 결합되어 따뜻하면서도 유니크한 매력을 선사합니다.,"67,000원",삭스어필,https://www.musinsa.com/products/3684192
샌디 울100 머플러 핑크,muffler,spring_autumn,"부드러운 핑크 색상과 울 100%로 따뜻하며, 일상적인 스타일에 포인트를 줄 수 있는 아이템입니다.","39,000원",에이본,https://www.musinsa.com/products/3670060
램스울 스카프  CFPU2334126-608,muffler,spring_autumn,"부드러운 램스울 소재로 피부에 자극 없이 착용할 수 있으며, 실용적이면서도 스타일리시합니다.","138,000원",프레드페리,https://www.musinsa.com/products/3616200
울100 톤다운 마드라스체크 머플러,muffler,spring_autumn,"톤다운된 체크 패턴이 세련되며, 울 100% 소재로 따뜻하고 스타일리시한 겨울 코디에 적합합니다.","32,000원",제이반스 클래식,https://www.musinsa.com/products/3612961
캐시미어 울 블렌디드 레더 포인트 머플러,muffler,spring_autumn,캐시미어와 울 블렌드에 레더 포인트가 더해져 고급스럽고 독특한 스타일을 연출할 수 있습니다.,"170,000원",드파운드,https://www.musinsa.com/products/3612466
멜로즈 퀼팅 머플러,muffler,spring_autumn,"퀼팅 디자인으로 따뜻하면서도 세련된 스타일을 제공하며, 겨울철 유용한 아이템입니다.","69,000원",디스커버리 익스페디션,https://www.musinsa.com/products/3598616
CHECKERBOARD PETIT MUFFLER,muffler,spring_autumn,체커보드 패턴과 귀여운 디자인으로 포인트를 줄 수 있는 머플러입니다.,"30,000원",아야야,https://www.musinsa.com/products/3420257
메리노 울 스트라이프 스카프,muffler,spring_autumn,"메리노 울 소재로 부드럽고 따뜻하며, 스트라이프 디자인으로 세련된 느낌을 줍니다.","29,000원",쿠키시,https://www.musinsa.com/products/3394666
MUFFLER_HWM_BLUE,muffler,spring_autumn,모던한 블루 컬러와 간결한 디자인으로 어떤 옷에도 잘 어울리는 실용적인 머플러입니다.,"28,000원",덴스,https://www.musinsa.com/products/2891498
체크 머플러 - 드라이 로즈 / SCZC0032Q0UAW001CHC62,muffler,spring_autumn,드라이 로즈는 세련된 디자인과 따뜻한 느낌을 주는 아이템으로 일상에서 손쉽게 스타일을 완성할 수 있습니다.,"640,000원",마르니,https://www.musinsa.com/products/2637717
grunge mini muffler - rainbow mix,muffler,spring_autumn,"레인보우 믹스는 다양한 색상 조합으로 포인트가 되어, 캐주얼한 룩에 잘 어울립니다.","59,000원",메조쿤스트,https://www.musinsa.com/products/2273991
MW147 Wool 100 Royal muffler forest,muffler,spring_autumn,MW147 울 100 로열 머플러 포레스트는 울 100% 소재로 보온성이 뛰어나며 겨울철 외출에 적합합니다.,"35,000원",에이본,https://www.musinsa.com/products/2223144
에이자수 체크 머플러 민트,muffler,spring_autumn,에이자수 체크 머플러 민트는 부드럽고 세련된 체크 패턴으로 가벼운 외출에도 잘 어울립니다.,"30,000원",에이본,https://www.musinsa.com/products/1716111
울100 소프트 머플러,muffler,spring_autumn,울 100 소프트 머플러는 부드럽고 따뜻하여 겨울철 장시간 착용해도 편안한 느낌을 제공합니다.,"29,000원",제이반스 클래식,https://www.musinsa.com/products/664604
투톤 체크 머플러 블루,muffler,spring_autumn,투톤 체크 머플러 블루는 두 가지 색상이 조화를 이루어 다양한 스타일에 포인트가 됩니다.,"29,000원",에이본,https://www.musinsa.com/products/4584191
베이 단가라 머플러 블랙,muffler,spring_autumn,베이 단가라 머플러 블랙은 클래식한 스트라이프 디자인으로 일상적인 외출에 적합한 아이템입니다.,"35,000원",에이본,https://www.musinsa.com/products/4584161
NEW LOGO SHAGGY BEANIE-WHITE,muffler,spring_autumn,NEW LOGO SHAGGY BEANIE-WHITE는 간편하게 스타일을 추가할 수 있는 비니로 겨울철에 활용도가 높습니다.,"49,000원",이미스,https://www.musinsa.com/products/4578137
에땅 니트 머플러,muffler,spring_autumn,"에땅 니트 머플러는 부드럽고 따뜻하며, 다양한 아우터와 매칭하기 좋은 아이템입니다.","55,000원",에땅,https://www.musinsa.com/products/4541377
